index,score
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,0.870968
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,0.258065
17,1
18,1
19,1
20,0.0645161
21,0.0967742
22,0.0967742
23,0.0645161
24,0.0967742
25,0.0645161
26,0.0967742
27,0.16129
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,0.322581
36,0.129032
37,0.0967742
38,0.0645161
39,0.0645161
40,0.0322581
41,0.225806
42,1
43,1
44,0.0322581
45,0
46,0
47,0
48,0.0322581
49,0.0322581
50,0.0322581
51,0.483871
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,0.612903
64,0.516129
65,0.548387
66,0.451613
67,0.419355
68,0.83871
69,1
70,0.83871
71,1
72,1
73,1
74,0.806452
75,1
76,1
77,1
78,0.516129
79,1
80,0.419355
81,0.451613
82,0.580645
83,0.483871
84,1
85,0.741935
86,0.870968
87,1
88,1
89,1
90,1
91,1
92,0.483871
93,1
94,1
95,1
96,0.225806
97,1
98,0.0967742
99,0.193548
100,0.193548
101,0.129032
102,0.322581
103,0.16129
104,0.290323
105,0.129032
106,0.0967742
107,0.129032
108,0.16129
109,0.16129
110,0.16129
111,0.0645161
112,0.0645161
113,0.0967742
114,0.0645161
115,0.16129
116,0.225806
117,1
118,0.16129
119,1
120,0.16129
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,0.967742
129,0.83871
130,0.741935
131,0.645161
132,0.387097
133,1
134,0.193548
135,0.451613
136,0.258065
137,1
138,0.0967742
139,0.290323
140,1
141,0.16129
142,1
143,0.16129
144,1
145,0.129032
146,1
147,0.129032
148,0.483871
149,0.129032
150,0.225806
151,0.0967742
152,0.225806
153,0.741935
154,0.129032
155,0.129032
156,0.129032
157,0.193548
158,0.516129
159,1
160,0.935484
161,1
162,1
163,1
164,1
165,1
166,1
167,1
168,1
169,1
170,1
171,0.741935
172,0.129032
173,0.709677
174,1
175,1
176,1
177,1
178,0.193548
179,0.16129
180,0.258065
181,0.290323
182,0.935484
183,0.0967742
184,0.0967742
185,0.16129
186,0.83871
187,1
188,0.16129
189,0.16129
190,0.129032
191,0.225806
192,0.354839
193,1
194,0.225806
195,1
196,0.258065
197,0.387097
198,0.225806
199,1
200,0.16129
201,0.0967742
202,0.129032
203,0.16129
204,0.129032
205,0.129032
206,0.83871
207,1
208,1
209,1
210,0.225806
211,1
212,0.129032
213,0.225806
214,0.806452
215,0.225806
216,0.967742
217,0.354839
218,1
219,0.387097
220,1
221,0.354839
222,0.387097
223,0.290323
224,0.0645161
225,0.0645161
226,0.0322581
227,0.16129
228,0.0967742
229,0.16129
230,0.0967742
231,0.258065
232,0.612903
233,0.645161
234,1
235,0.258065
236,0.870968
237,0.193548
238,0.967742
239,1
240,0.0645161
241,0.129032
242,0.193548
243,0.193548
244,0.129032
245,0.0967742
246,0.193548
247,0.16129
248,0.16129
249,0.193548
250,1
251,1
252,0.129032
253,0.354839
254,0.322581
255,0.290323
256,0.258065
257,0.290323
258,0.16129
259,0.129032
260,0.0967742
261,0.0967742
262,0.0967742
263,0.0322581
264,0.0645161
265,0.0967742
266,0.0967742
267,0.806452
268,1
269,0.709677
270,1
271,0.83871
272,0.903226
273,0.967742
274,1
275,0.935484
276,0.903226
277,0.290323
278,0.16129
279,0.225806
280,0.677419
281,0.903226
282,0.129032
283,0.129032
284,0.16129
285,0.935484
286,0.967742
287,0.677419
288,0.645161
289,0.290323
290,0.967742
291,1
292,0.0322581
293,0.0645161
294,0.387097
295,1
296,1
297,1
298,0.967742
299,0.967742
300,0.967742
301,0.967742
302,0.903226
303,0.903226
304,0.0645161
305,0.0645161
306,0.129032
307,0.0967742
308,0.0645161
309,0
310,0
311,0
312,0.0645161
313,0.0645161
314,0.0645161
315,0.0645161
316,0
317,0
318,0
319,0
320,0.0645161
321,0
322,0
323,0
324,0
325,0.0967742
326,0.0967742
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0.0645161
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0.0322581
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0.193548
354,0.903226
355,1
356,0
357,0
358,0.16129
359,0.16129
360,0.0322581
361,0.0645161
362,0.0645161
363,0.0322581
364,0.16129
365,0.0967742
366,0.0322581
367,0.0645161
368,0.0322581
369,0.0322581
370,0.16129
371,0.16129
372,0.0645161
373,0
374,0.0322581
375,0
376,0
377,0
378,0.0322581
379,0.0322581
380,0.0322581
381,0.0322581
382,0.0322581
383,0.0322581
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0.0322581
394,0.0322581
395,0.0322581
396,0.0322581
397,0.0322581
398,0
399,0
400,0
401,0
402,0.0645161
403,0.129032
404,0.774194
405,1
406,0.774194
407,0.677419
408,0.419355
409,0.419355
410,0.387097
411,0.0322581
412,0.0322581
413,0.0322581
414,0.0322581
415,0.0322581
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0.483871
430,0.967742
431,0.645161
432,0.709677
433,1
434,1
435,0.967742
436,0.935484
437,0.870968
438,0.903226
439,1
440,0.903226
441,0.387097
442,0.741935
443,0.83871
444,0.83871
445,0.677419
446,0.258065
447,0.483871
448,0.903226
449,0.903226
450,0.774194
451,0.870968
452,0.967742
453,0.774194
454,0.83871
455,0.645161
456,0.580645
457,0.483871
458,0.483871
459,0.322581
460,0.129032
461,0
462,0
463,0
464,0
465,0.0967742
466,0
467,0
468,0
469,0
470,0
471,0.0322581
472,0
473,0
474,0
475,0.0967742
476,0
477,0.0322581
478,0.16129
479,0.0967742
480,0.0645161
481,0.0645161
482,0.0645161
483,0.0645161
484,0.0322581
485,0.0322581
486,0.0645161
487,0.0645161
488,0.0645161
489,0.0645161
490,0.0645161
491,0.0645161
492,0.0322581
493,0.0322581
494,0
495,0
496,0
497,0.0645161
498,0.0645161
499,0
500,0
501,0
502,0
503,0
504,0
505,0
506,0.0645161
507,0.0967742
508,0.0967742
509,0.0322581
510,0.0322581
511,0.0322581
512,0.0645161
513,0.0322581
514,0
515,0
516,0
517,0.0322581
518,0.0322581
519,0.0322581
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0.0967742
528,0
529,0
530,0.0967742
531,0
532,0.0967742
533,0.0967742
534,0.0322581
535,0.0322581
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
