index,score
0,0
1,1
2,0
3,1
4,0
5,1
6,0
7,1
8,0
9,1
10,0
11,1
12,0
13,1
14,0
15,1
16,0
17,0.870968
18,0
19,1
20,0
21,1
22,0
23,1
24,0
25,1
26,0
27,1
28,0
29,1
30,0
31,1
32,0
33,0.225806
34,0
35,1
36,0
37,1
38,0
39,1
40,0
41,1
42,0
43,0.290323
44,0
45,0.290323
46,0
47,1
48,0
49,1
50,0
51,1
52,0
53,0.16129
54,0
55,0.290323
56,0
57,1
58,0
59,1
60,0
61,1
62,0
63,0.16129
64,0
65,0.290323
66,0
67,1
68,0
69,1
70,0
71,1
72,0
73,1
74,0
75,1
76,0
77,1
78,0
79,0.290323
80,0
81,0.258065
82,0
83,0.0967742
84,0
85,0.0967742
86,0
87,0.0645161
88,0
89,0
90,0
91,0.0322581
92,0
93,0.0645161
94,0
95,0.0322581
96,0
97,0.0322581
98,0
99,0.0645161
100,0
101,0.0967742
102,0
103,0.225806
104,0
105,1
106,0
107,1
108,0
109,1
110,0
111,1
112,0
113,1
114,0
115,1
116,0
117,1
118,0
119,1
120,0
121,1
122,0
123,0.612903
124,0
125,0.774194
126,0
127,0.580645
128,0
129,1
130,0
131,0.677419
132,0
133,0.0967742
134,0
135,0
136,0
137,0.967742
138,0
139,1
140,0
141,0.709677
142,0
143,1
144,0
145,0.645161
146,0
147,1
148,0
149,0.322581
150,0
151,1
152,0
153,0.935484
154,0
155,0.741935
156,0
157,1
158,0
159,0.354839
160,0
161,1
162,0
163,1
164,0
165,1
166,0
167,1
168,0
169,1
170,0
171,1
172,0
173,1
174,0
175,1
176,0
177,1
178,0
179,1
180,0
181,0.193548
182,0
183,0.354839
184,0
185,1
186,0
187,0.322581
188,0
189,1
190,0
191,1
192,0
193,0.967742
194,0
195,0.967742
196,0
197,1
198,0
199,0.806452
200,0
201,0.645161
202,0
203,0.419355
204,0
205,1
206,0
207,0.225806
208,0
209,1
210,0
211,1
212,0
213,0.322581
214,0
215,1
216,0
217,0.419355
218,0
219,1
220,0
221,0.580645
222,0
223,1
224,0
225,0.225806
226,0
227,1
228,0
229,0.322581
230,0
231,1
232,0
233,0.322581
234,0
235,1
236,0
237,0.322581
238,0
239,1
240,0
241,1
242,0
243,0.645161
244,0
245,1
246,0
247,1
248,0
249,0.290323
250,0
251,1
252,0
253,0.967742
254,0
255,1
256,0
257,0.967742
258,0
259,1
260,0
261,1
262,0
263,0.225806
264,0
265,1
266,0
267,0.225806
268,0
269,1
270,0
271,0.903226
272,0
273,1
274,0
275,1
276,0
277,1
278,0
279,1
280,0
281,1
282,0
283,1
284,0
285,0.935484
286,0
287,0.290323
288,0
289,1
290,0
291,0.225806
292,0
293,0.935484
294,0
295,0.548387
296,0
297,1
298,0
299,1
300,0
301,1
302,0
303,1
304,0
305,1
306,0
307,1
308,0
309,1
310,0
311,0.967742
312,0
313,0.0967742
314,0
315,0.0645161
316,0
317,0.0645161
318,0
319,0.0645161
320,0
321,0.16129
322,0
323,0
324,0
325,0.0967742
326,0
327,0.0645161
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0.0645161
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0.16129
354,0
355,0
356,0
357,0
358,0
359,0.193548
360,0
361,0.16129
362,0
363,0.0645161
364,0
365,0.16129
366,0
367,0.0967742
368,0
369,0.0967742
370,0
371,0.193548
372,0
373,0.870968
374,0
375,0.0645161
376,0
377,0.0322581
378,0
379,0.0322581
380,0
381,0.0322581
382,0
383,0.0322581
384,0
385,0.0322581
386,0
387,0.0322581
388,0
389,0.0322581
390,0
391,0
392,0
393,0.0322581
394,0
395,0.0322581
396,0
397,0.0322581
398,0
399,0.0322581
400,0
401,0.0322581
402,0
403,0.129032
404,0
405,0.129032
406,0
407,0.129032
408,0
409,0.129032
410,0
411,0.129032
412,0
413,0.129032
414,0
415,0.129032
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0.258065
430,0
431,0.967742
432,0
433,1
434,0
435,1
436,0
437,1
438,0
439,1
440,0
441,1
442,0
443,0.967742
444,0
445,0.387097
446,0
447,0.83871
448,0
449,1
450,0
451,0.806452
452,0
453,1
454,0
455,0.935484
456,0
457,1
458,0
459,1
460,0
461,1
462,0
463,1
464,0
465,0.645161
466,0
467,0.290323
468,0
469,0.322581
470,0
471,0.129032
472,0
473,0.129032
474,0
475,0.129032
476,0
477,0.129032
478,0
479,0.193548
480,0
481,0.225806
482,0
483,0.0645161
484,0
485,0.0322581
486,0
487,0.0645161
488,0
489,0.0322581
490,0
491,0.0322581
492,0
493,0.0322581
494,0
495,0.0322581
496,0
497,0.0967742
498,0
499,0.0967742
500,0
501,0
502,0
503,0.0322581
504,0
505,0
506,0
507,0.129032
508,0
509,0.0967742
510,0
511,0.0322581
512,0
513,0.0967742
514,0
515,0.0322581
516,0
517,0.0967742
518,0
519,0.0967742
520,0
521,0.0967742
522,0
523,0
524,0
525,0
526,0
527,0.0967742
528,0
529,0
530,0
531,0.0967742
532,0
533,0.0322581
534,0
535,0.0322581
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0.0645161
546,0
547,0.0645161
548,0
549,0.0322581
550,0
551,0.0322581
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0.0645161
564,0
565,0.0645161
566,0
567,0.0645161
568,0
569,0.0645161
570,0
571,0.0645161
572,0
573,0.0645161
574,0
575,0.0645161
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0.0645161
612,0
613,0.0967742
614,0
615,0.0322581
616,0
617,0.0322581
618,0
619,0.0645161
620,0
621,0.0645161
622,0
623,0.0322581
624,0
625,0.0322581
626,0
627,0
628,0
629,0.0322581
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0.0645161
640,0
641,0
642,0
643,0.129032
644,0
645,0.0967742
646,0
647,0.129032
648,0
649,0.16129
650,0
651,0.16129
652,0
653,0.16129
654,0
655,0.0967742
656,0
657,0.0645161
658,0
659,0.0645161
660,0
661,0.0645161
662,0
663,0.0967742
664,0
665,0.129032
666,0
667,0.129032
668,0
669,0.129032
670,0
671,0.0967742
672,0
673,0.0967742
674,0
675,0.0322581
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0.0322581
684,0
685,0.0645161
686,0
687,0.0645161
688,0
689,0.0645161
690,0
691,0.0645161
692,0
693,0.0645161
694,0
695,0.0645161
696,0
697,0.0322581
698,0
699,0.0645161
700,0
701,0.16129
702,0
703,0.16129
704,0
705,0.129032
706,0
707,0.0967742
708,0
709,0.129032
710,0
711,0.16129
712,0
713,0.129032
714,0
715,0.129032
716,0
717,0.0645161
718,0
719,0.0645161
720,0
721,0.258065
722,0
723,0.419355
724,0
725,0.16129
726,0
727,0.225806
728,0
729,0.258065
730,0
731,0.0967742
732,0
733,0.0645161
734,0
735,0.0967742
736,0
737,0.0967742
738,0
739,0.0967742
740,0
741,0.0967742
742,0
743,0.0967742
744,0
745,0.0322581
746,0
747,0.129032
748,0
749,0.0645161
750,0
751,0.0645161
752,0
753,0.193548
754,0
755,0.129032
756,0
757,0.0967742
758,0
759,0.0967742
760,0
761,0.0967742
762,0
763,0.0967742
764,0
765,0.0645161
766,0
767,0.129032
768,0
769,0.193548
770,0
771,0.290323
772,0
773,0.290323
774,0
775,1
776,0
777,0.225806
778,0
779,0.516129
780,0
781,0.129032
782,0
783,0.129032
784,0
785,0.0645161
786,0
787,0.0645161
788,0
789,0.129032
790,0
791,0.225806
792,0
793,0.0967742
794,0
795,0.0645161
796,0
797,0.16129
798,0
799,0.16129
800,0
801,0.16129
802,0
803,0.0967742
804,0
805,0.129032
806,0
807,0.548387
808,0
809,1
810,0
811,0.935484
812,0
813,1
814,0
815,0.967742
816,0
817,1
818,0
819,1
820,0
821,0.935484
822,0
823,0.967742
824,0
825,0.580645
826,0
827,0.967742
828,0
829,0.741935
830,0
831,0.903226
832,0
833,0.935484
834,0
835,0.580645
836,0
837,0.935484
838,0
839,1
840,0
841,0.677419
842,0
843,0.935484
844,0
845,0.935484
846,0
847,0.612903
848,0
849,0.612903
850,0
851,0.419355
852,0
853,1
854,0
855,1
856,0
857,1
