Best | F1=0.4478 precision=0.4592 recall=0.4370 accuracy=0.7877 threshold=0.9700 thresholds_tested=101
Avg  | F1=0.2541 precision=0.1588 recall=0.8567 accuracy=0.3324 thresholds_tested=101
  t=1430.2s  1329.1 MB
  t=1440.2s  1329.1 MB
  t=1450.2s  1329.1 MB
  t=1460.2s  1329.1 MB
  t=1470.2s  1329.1 MB
  t=1480.2s  1329.1 MB
  t=1490.2s  1330.1 MB
  t=1500.2s  1330.1 MB
  t=1510.2s  1330.2 MB
  t=1520.2s  1330.4 MB
  t=1530.2s  1330.5 MB
  t=1540.2s  1330.5 MB
  t=1550.2s  1330.5 MB
  t=1560.2s  1330.5 MB
  t=1570.2s  1330.5 MB
  t=1580.2s  1330.6 MB
  t=1590.2s  1330.6 MB
  t=1600.2s  1330.6 MB
  t=1610.2s  1330.6 MB
  t=1620.2s  1330.6 MB
  t=1630.2s  1330.6 MB
  t=1640.2s  1330.6 MB
  t=1650.2s  1330.6 MB
  t=1660.3s  1330.6 MB
  t=1670.3s  1330.6 MB
  t=1680.3s  1330.6 MB
  t=1690.3s  1330.6 MB
  t=1700.3s  1330.6 MB
  t=1710.3s  1330.6 MB
  t=1720.3s  1330.6 MB
  t=1730.3s  1330.6 MB
  t=1740.3s  1330.6 MB
  t=1750.3s  1330.6 MB
  t=1760.3s  1330.6 MB
  t=1770.3s  1330.6 MB
  t=1780.3s  1330.6 MB
  t=1790.3s  1330.6 MB
  t=1800.3s  1330.6 MB
  t=1810.3s  1330.6 MB
  t=1820.3s  1330.6 MB
  t=1830.3s  1330.6 MB
  t=1840.3s  1330.6 MB
  t=1850.3s  1330.6 MB
  t=1860.3s  1330.6 MB
  t=1870.3s  1330.6 MB
  t=1880.3s  1330.6 MB
  t=1890.3s  1330.6 MB
  t=1900.3s  1330.6 MB
  t=1910.3s  1330.6 MB
  t=1920.3s  1330.6 MB
  t=1930.3s  1330.6 MB
  t=1940.3s  1330.6 MB
  t=1950.3s  1330.6 MB
  t=1960.3s  1330.6 MB
  t=1970.3s  1330.6 MB
  t=1980.3s  1330.6 MB
  t=1990.3s  1330.6 MB
  t=2000.3s  1330.6 MB
  t=2010.3s  1330.6 MB
  t=2020.3s  1330.6 MB
  t=2030.3s  1330.6 MB
  t=2040.3s  1330.6 MB
  t=2050.3s  1330.6 MB
  t=2060.3s  1330.6 MB
  t=2070.3s  1330.6 MB
  t=2080.3s  1330.6 MB
  t=2090.3s  1330.6 MB
  t=2100.3s  1330.6 MB
  t=2110.3s  1330.6 MB
  t=2120.3s  1330.6 MB
  t=2130.3s  1330.6 MB
  t=2140.3s  1330.6 MB
  t=2150.3s  1330.6 MB
  t=2160.3s  1330.6 MB
  t=2170.3s  1330.6 MB
  t=2180.3s  1330.6 MB
  t=2190.3s  1330.6 MB
  t=2200.3s  1330.6 MB
  t=2210.3s  1330.6 MB
  t=2220.3s  1330.6 MB
  t=2230.3s  1330.6 MB
  t=2240.3s  1330.6 MB
  t=2250.3s  1330.6 MB
  t=2260.3s  1330.6 MB
  t=2270.3s  1330.6 MB
  t=2280.3s  1330.6 MB
  t=2290.3s  1330.6 MB
  t=2300.3s  1330.6 MB
  t=2310.3s  1330.6 MB
  t=2320.3s  1330.6 MB
  t=2330.3s  1330.6 MB
  t=2340.3s  1330.6 MB
  t=2350.3s  1330.7 MB
  t=2360.3s  1330.7 MB
  t=2370.3s  1330.7 MB
  t=2380.3s  1330.7 MB
  t=2390.3s  1330.7 MB
  t=2400.3s  1330.7 MB
  t=2410.3s  1330.7 MB
  t=2420.3s  1330.7 MB
  t=2430.4s  1330.7 MB
  t=2440.4s  1330.7 MB
  t=2450.4s  1330.7 MB
  t=2460.4s  1330.7 MB
  t=2470.4s  1330.7 MB
  t=2480.4s  1330.7 MB
  t=2490.4s  1330.7 MB
  t=2500.4s  1330.7 MB
  t=2510.4s  1330.7 MB
  t=2520.4s  1330.7 MB
  t=2530.4s  1330.7 MB
  t=2540.4s  1330.7 MB
  t=2550.4s  1330.7 MB
  t=2560.4s  1330.7 MB
  t=2570.4s  1330.7 MB
  t=2580.4s  1330.7 MB
  t=2590.4s  1330.7 MB
  t=2600.4s  1330.7 MB
  t=2610.4s  1330.7 MB
  t=2620.4s  1330.7 MB
  t=2630.4s  1330.7 MB
  t=2640.4s  1330.7 MB
  t=2650.4s  1330.7 MB
  t=2660.4s  1330.7 MB
  t=2670.4s  1330.7 MB
  t=2680.4s  1330.7 MB
  t=2690.4s  1330.7 MB
  t=2700.4s  1330.7 MB
  t=2710.4s  1330.7 MB
  t=2720.4s  1330.7 MB
  t=2730.4s  1330.7 MB
  t=2740.4s  1330.7 MB
  t=2750.4s  1330.7 MB
  t=2760.4s  1330.7 MB
  t=2770.4s  1330.7 MB
  t=2780.4s  1330.7 MB
  t=2790.4s  1330.7 MB
  t=2800.4s  1330.7 MB
  t=2810.4s  1330.7 MB
  t=2820.4s  1330.7 MB
  t=2830.4s  1330.7 MB
  t=2840.4s  1330.7 MB
  t=2850.4s  1330.9 MB
  t=2860.4s  1330.9 MB
  t=2870.4s  1330.9 MB
  t=2880.4s  1330.9 MB
  t=2890.4s  1330.9 MB
  t=2900.4s  1330.9 MB
  t=2910.4s  1330.9 MB
  t=2920.4s  1330.9 MB
  t=2930.4s  1330.9 MB
  t=2940.4s  1330.9 MB
  t=2950.4s  1330.9 MB
  t=2960.4s  1330.9 MB
  t=2970.4s  1330.9 MB
  t=2980.4s  1330.9 MB
  t=2990.4s  1330.9 MB
  t=3000.4s  1330.9 MB
  t=3010.4s  1330.9 MB
  t=3020.4s  1330.9 MB
  t=3030.4s  1330.9 MB
  t=3040.4s  1330.9 MB
  t=3050.4s  1330.9 MB
  t=3060.4s  1330.9 MB
  t=3070.4s  1330.9 MB
  t=3080.4s  1330.9 MB
  t=3090.4s  1330.9 MB
  t=3100.4s  1330.9 MB
  t=3110.4s  1330.9 MB
  t=3120.4s  1330.9 MB
  t=3130.4s  1330.9 MB
  t=3140.4s  1330.9 MB
  t=3150.4s  1330.9 MB
  t=3160.4s  1330.9 MB
  t=3170.4s  1330.9 MB
  t=3180.4s  1330.9 MB
  t=3190.4s  1330.9 MB
  t=3200.4s  1330.9 MB
  t=3210.5s  1330.9 MB
  t=3220.5s  1330.9 MB
  t=3230.5s  1330.9 MB
  t=3240.5s  1330.9 MB
  t=3250.5s  1330.9 MB
  t=3260.5s  1330.9 MB
  t=3270.5s  1330.9 MB
  t=3280.5s  1330.9 MB
  t=3290.5s  1330.9 MB
  t=3300.5s  1330.9 MB
  t=3310.5s  1330.9 MB
  t=3320.5s  1330.9 MB
  t=3330.5s  1330.9 MB
  t=3340.5s  1330.9 MB
  t=3350.5s  1330.9 MB
  t=3360.5s  1330.9 MB
  t=3370.5s  1330.9 MB
  t=3380.5s  1330.9 MB
  t=3390.5s  1330.9 MB
  t=3400.5s  1330.9 MB
  t=3410.5s  1330.9 MB
  t=3420.5s  1330.9 MB
  t=3430.5s  1330.9 MB
  t=3440.5s  1330.9 MB
  t=3450.5s  1330.9 MB
  t=3460.5s  1330.9 MB
  t=3470.5s  1330.9 MB
  t=3480.5s  1330.9 MB
  t=3490.5s  1330.9 MB
  t=3500.5s  1330.9 MB
  t=3510.5s  1330.9 MB
  t=3520.5s  1330.9 MB
  t=3530.5s  1330.9 MB
  t=3540.5s  1330.9 MB
  t=3550.5s  1330.9 MB
  t=3560.5s  1330.9 MB
  t=3570.5s  1330.9 MB
  t=3580.5s  1330.9 MB
  t=3590.5s  1330.9 MB
  t=3600.5s  1330.9 MB
  t=3610.5s  1330.9 MB
  t=3620.5s  1330.9 MB
  t=3630.5s  1330.9 MB
  t=3640.5s  1330.9 MB
  t=3650.5s  1330.9 MB
  t=3660.5s  1330.9 MB
  t=3670.5s  1330.9 MB
  t=3680.5s  1330.9 MB
  t=3690.5s  1330.9 MB
  t=3700.5s  1330.9 MB
  t=3710.5s  1330.9 MB
  t=3720.5s  1330.9 MB
  t=3730.5s  1330.9 MB
  t=3740.5s  1330.9 MB
  t=3750.5s  1330.9 MB
  t=3760.5s  1330.9 MB
  t=3770.5s  1330.9 MB
  t=3780.5s  1330.9 MB
  t=3790.5s  1330.9 MB
  t=3800.5s  1330.9 MB
  t=3810.5s  1330.9 MB
  t=3820.5s  1330.9 MB
  t=3830.5s  1330.9 MB
  t=3840.5s  1330.9 MB
  t=3850.5s  1330.9 MB
  t=3860.5s  1330.9 MB
  t=3870.5s  1330.9 MB
  t=3880.5s  1330.9 MB
  t=3890.5s  1330.9 MB
  t=3900.5s  1330.9 MB
  t=3910.5s  1330.9 MB
  t=3920.5s  1330.9 MB
  t=3930.5s  1330.9 MB
  t=3940.5s  1330.9 MB
  t=3950.5s  1330.9 MB
  t=3960.5s  1330.9 MB
  t=3970.5s  1330.9 MB
  t=3980.6s  1330.9 MB
  t=3990.6s  1330.9 MB
  t=4000.6s  1330.9 MB
  t=4010.6s  1330.9 MB
  t=4020.6s  1330.9 MB
  t=4030.6s  1331.2 MB
  t=4040.6s  1331.2 MB
  t=4050.6s  1331.2 MB
  t=4060.6s  1331.2 MB
  t=4070.6s  1331.2 MB
  t=4080.6s  1331.2 MB
  t=4090.6s  1331.2 MB
  t=4100.6s  1331.2 MB
  t=4110.6s  1331.2 MB
  t=4120.6s  1331.2 MB
  t=4130.6s  1331.2 MB
  t=4140.6s  1331.2 MB
  t=4150.6s  1331.2 MB
  t=4160.6s  1331.2 MB
  t=4170.6s  1331.2 MB
  t=4180.6s  1331.2 MB
  t=4190.6s  1331.2 MB
  t=4200.6s  1331.2 MB
  t=4210.6s  1331.2 MB
  t=4220.6s  1331.2 MB
  t=4230.6s  1331.2 MB
  t=4240.6s  1331.2 MB
  t=4250.6s  1331.2 MB
  t=4260.6s  1331.2 MB
  t=4270.6s  1331.2 MB
  t=4280.6s  1331.2 MB
  t=4290.6s  1331.2 MB
  t=4300.6s  1331.2 MB
  t=4310.6s  1331.2 MB
  t=4320.6s  1331.2 MB
  t=4330.6s  1331.2 MB
  t=4340.6s  1331.2 MB
  t=4350.6s  1331.2 MB
  t=4360.6s  1331.2 MB
  t=4370.6s  1331.2 MB
  t=4380.6s  1331.2 MB
  t=4390.6s  1331.2 MB
  t=4400.6s  1331.2 MB
  t=4410.6s  1331.2 MB
  t=4420.6s  1331.2 MB
  t=4430.6s  1331.2 MB
  t=4440.6s  1331.2 MB
  t=4450.6s  1331.2 MB
  t=4460.6s  1331.2 MB
  t=4470.6s  1331.2 MB
  t=4480.6s  1331.2 MB
  t=4490.6s  1331.2 MB
  t=4500.6s  1331.2 MB
  t=4510.6s  1331.2 MB
  t=4520.6s  1331.2 MB
  t=4530.6s  1331.2 MB
  t=4540.6s  1331.2 MB
  t=4550.6s  1331.2 MB
  t=4560.6s  1331.2 MB
  t=4570.6s  1331.2 MB
  t=4580.6s  1331.2 MB
  t=4590.6s  1331.2 MB
  t=4600.6s  1331.2 MB
  t=4610.6s  1331.2 MB
  t=4620.6s  1331.2 MB
  t=4630.6s  1331.2 MB
