index,score
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,0.870968
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,0.0322581
17,0.0322581
18,0.0322581
19,0.0322581
20,0.0322581
21,0.0322581
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0.0322581
36,0.0322581
37,0.0322581
38,0.0322581
39,0.0322581
40,0.0322581
41,0.0645161
42,0.0645161
43,0.0645161
44,0.0322581
45,0.0322581
46,0
47,0
48,0.0322581
49,0.0322581
50,0.0322581
51,0.0967742
52,0.483871
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,0.806452
63,0.83871
64,0.870968
65,0.129032
66,0.0967742
67,0
68,0.225806
69,1
70,0.0322581
71,0.129032
72,0.129032
73,0.0967742
74,0
75,0
76,0.0322581
77,0.0322581
78,0.0322581
79,0.0322581
80,0.0322581
81,0.0322581
82,0.0645161
83,0.0322581
84,0.0322581
85,0.0322581
86,0
87,0
88,0
89,0
90,0.0322581
91,0.0322581
92,0.0967742
93,0.0967742
94,0.0967742
95,0.0645161
96,0.0645161
97,0.0645161
98,0.0967742
99,0.16129
100,0.16129
101,0.16129
102,0.129032
103,0.129032
104,0.0967742
105,0.0645161
106,0
107,0
108,0
109,0
110,0
111,0.0322581
112,0.0322581
113,0.0322581
114,0.0322581
115,0.0645161
116,0.0645161
117,0.0645161
118,0.0322581
119,0.0322581
120,0
121,0.0322581
122,0.0322581
123,0.0322581
124,0
125,0
126,0
127,0
128,0.0322581
129,0.0645161
130,0.0967742
131,0.0967742
132,0.0967742
133,0.0967742
134,0.0967742
135,0.0645161
136,0.0967742
137,0.0322581
138,0.0322581
139,0.0322581
140,0
141,0
142,0
143,0
144,0
145,0.0645161
146,0.0645161
147,0.0645161
148,0.0645161
149,0.0645161
150,0.0645161
151,0.0645161
152,0.0322581
153,0.0322581
154,0.0322581
155,0.0322581
156,0.0967742
157,0.0967742
158,0.0967742
159,0.0645161
160,0.0645161
161,0.0645161
162,0.129032
163,0.0967742
164,0.0967742
165,0.0645161
166,0.0645161
167,0.0967742
168,0.0967742
169,0.0322581
170,0.0322581
171,0.0967742
172,0.0967742
173,0.0967742
174,0.0645161
175,0.0967742
176,0.0967742
177,0.0967742
178,0.0967742
179,0.0967742
180,0.0967742
181,0.16129
182,0.16129
183,0.16129
184,0.129032
185,0.129032
186,0.129032
187,0.129032
188,0.0645161
189,0.0967742
190,0.0967742
191,0.0967742
192,0.0322581
193,0.0322581
194,0.0322581
195,0.0322581
196,0
197,0
198,0
199,0
200,0
201,0
202,0.16129
203,0.16129
204,0.225806
205,1
206,0.709677
207,0.709677
208,0.709677
209,0.709677
210,0.129032
211,0.0645161
212,0.0645161
213,0.0645161
214,0.0645161
215,0.0645161
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0.0322581
232,0.0322581
233,0.0322581
234,0.0322581
235,0.0645161
236,0.0645161
237,0.0322581
238,0.0322581
239,0.0322581
240,0.0322581
241,0.0645161
242,0.0322581
243,0.0322581
244,0
245,0
246,0.0322581
247,0.0322581
248,0.193548
249,0.16129
250,0.16129
251,0.0645161
252,0.0645161
253,0.0322581
254,0.0322581
255,0.0645161
256,0.0645161
257,0.0322581
258,0.0322581
259,0
260,0.0322581
261,0.0322581
262,0.0322581
263,0.0322581
264,0.0645161
265,0.0645161
266,0.0645161
267,0.0322581
268,0.0322581
269,0.0322581
270,0.0322581
271,0
272,0
273,0.0322581
274,0.129032
275,0.129032
276,0.129032
277,0.0322581
278,0.0322581
279,0.0322581
280,0
281,0
282,0
283,0
284,0.129032
285,0.129032
286,0.193548
287,1
288,0.677419
289,0.0967742
290,0.0967742
291,0.0967742
292,0.16129
293,0.451613
294,1
295,1
296,1
297,1
298,1
299,1
300,1
301,0.935484
302,0.16129
303,0.129032
304,0.0645161
305,0.0645161
306,0.0967742
307,0.0645161
308,0.0645161
309,0.0322581
310,0.0322581
311,0.516129
312,1
313,1
314,1
315,1
316,1
317,1
318,1
319,1
320,0.0967742
321,0.0967742
322,0.16129
323,0.193548
324,1
325,0.193548
326,0.193548
327,0.129032
328,0.129032
329,0.0322581
330,0.0322581
331,0.0322581
332,0.0645161
333,0.0967742
334,0.0645161
335,0.0645161
336,0.0645161
337,0.0645161
338,0.0967742
339,0.0645161
340,0.0322581
341,0.0322581
342,0.0322581
343,0.0967742
344,0.0967742
345,0.0645161
346,0.129032
347,0.0967742
348,0.0967742
349,0.0967742
350,0.0645161
351,0.0967742
352,0.0967742
353,0.0967742
354,0.129032
355,0.129032
356,0.16129
357,0.16129
358,0.129032
359,0.129032
360,0.0967742
361,0.0967742
362,0.0967742
363,0.0322581
364,0.0322581
365,0.0645161
366,0.0645161
367,0.0645161
368,0.0322581
369,0.0322581
370,0.0322581
371,0.0322581
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0.0322581
388,0.0322581
389,0.0322581
390,0.0322581
391,0.0645161
392,0.0645161
393,0.0645161
394,0.0322581
395,0.0322581
396,0.0322581
397,0.0322581
398,0
399,0
400,0.0322581
401,0.0322581
402,0.0322581
403,0.0322581
404,0.0322581
405,0.0967742
406,0.129032
407,0.0645161
408,0.0322581
409,0.0322581
410,0.0645161
411,0.0967742
412,0.0967742
413,0.0967742
414,0.0967742
415,0.0967742
416,0.0967742
417,0.0967742
418,0
419,0
420,0
421,0
422,0
423,0.0645161
424,0.0322581
425,0.0322581
426,0.0322581
427,0.0322581
428,0.0322581
429,0.0322581
430,0
431,0.0645161
432,0.0967742
433,0.0967742
434,0
435,0.0322581
436,0.0645161
437,0.0322581
438,0.0322581
439,0.0967742
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0.0645161
449,0.0645161
450,0.0645161
451,0.0645161
452,0.0645161
453,0.0645161
454,0.0645161
455,0.0967742
456,0.0967742
457,0.0967742
458,0.0967742
459,0.0967742
460,0.0967742
461,0.0645161
462,0
463,0
464,0
465,0.0322581
466,0.0322581
467,0.0322581
468,0.0322581
469,0.0322581
470,0.0322581
471,0.0322581
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0.0322581
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0.0322581
491,0.0322581
492,0.0322581
493,0.0322581
494,0
